-2.4 5.82 0.0117898
-2.4 6.04 0.0424097
-2.4 6.26 0.0666664
-2.4 6.48 0.0875026
-2.4 6.7 0.105841
-2.4 6.92 0.122104
-2.4 7.14 0.136495
-2.4 7.36 0.149076
-2.4 7.58 0.159796
-2.4 7.8 0.168483
-2.4 8.02 0.174798
-2.4 8.24 0.178166
-2.4 8.46 0.177648
-2.4 8.68 0.171856
-2.4 8.9 0.159315
-2.4 9.12 0.139937
-2.4 9.34 0.116082
-2.4 9.56 0.0905788
-2.4 9.78 0.0648877
-2.4 10 0.0394265

-2.28 -1 -0.5648
-2.28 -0.78 -0.539588
-2.28 -0.56 -0.515245
-2.28 -0.34 -0.491905
-2.28 -0.12 -0.469671
-2.28 0.1 -0.4486
-2.28 0.32 -0.428689
-2.28 0.54 -0.409871
-2.28 0.76 -0.392023
-2.28 0.98 -0.374983
-2.28 1.2 -0.358565
-2.28 1.42 -0.342581
-2.28 1.64 -0.326856
-2.28 1.86 -0.311232
-2.28 2.08 -0.295575
-2.28 2.3 -0.279772
-2.28 2.52 -0.263727
-2.28 2.74 -0.247356
-2.28 2.96 -0.230583
-2.28 3.18 -0.213335
-2.28 3.4 -0.195535
-2.28 3.62 -0.177094
-2.28 3.84 -0.157905
-2.28 4.06 -0.137827
-2.28 4.28 -0.116664
-2.28 4.5 -0.0941172
-2.28 4.72 -0.0696798
-2.28 4.94 -0.042311
-2.28 5.16 -0.00822629
-2.28 5.38 0.031208
-2.28 5.6 0.0587774
-2.28 5.82 0.0819623
-2.28 6.04 0.102287
-2.28 6.26 0.120405
-2.28 6.48 0.13666
-2.28 6.7 0.151239
-2.28 6.92 0.16423
-2.28 7.14 0.175641
-2.28 7.36 0.185408
-2.28 7.58 0.193389
-2.28 7.8 0.199334
-2.28 8.02 0.202853
-2.28 8.24 0.203356
-2.28 8.46 0.199994
-2.28 8.68 0.191698
-2.28 8.9 0.177581
-2.28 9.12 0.157829
-2.28 9.34 0.134115
-2.28 9.56 0.108506
-2.28 9.78 0.082337
-2.28 10 0.0561722

-2.16 -1 -0.550707
-2.16 -0.78 -0.524508
-2.16 -0.56 -0.499161
-2.16 -0.34 -0.47482
-2.16 -0.12 -0.451606
-2.16 0.1 -0.429588
-2.16 0.32 -0.408766
-2.16 0.54 -0.389062
-2.16 0.76 -0.370335
-2.16 0.98 -0.352395
-2.16 1.2 -0.335032
-2.16 1.42 -0.318033
-2.16 1.64 -0.301202
-2.16 1.86 -0.284367
-2.16 2.08 -0.26738
-2.16 2.3 -0.250115
-2.16 2.52 -0.232462
-2.16 2.74 -0.214318
-2.16 2.96 -0.195581
-2.16 3.18 -0.176138
-2.16 3.4 -0.155855
-2.16 3.62 -0.134557
-2.16 3.84 -0.111997
-2.16 4.06 -0.0877849
-2.16 4.28 -0.0612218
-2.16 4.5 -0.0306494
-2.16 4.72 0.0118281
-2.16 4.94 0.0454814
-2.16 5.16 0.0719407
-2.16 5.38 0.0947063
-2.16 5.6 0.114879
-2.16 5.82 0.133005
-2.16 6.04 0.149394
-2.16 6.26 0.164231
-2.16 6.48 0.177618
-2.16 6.7 0.189597
-2.16 6.92 0.200157
-2.16 7.14 0.209236
-2.16 7.36 0.216715
-2.16 7.58 0.222404
-2.16 7.8 0.226019
-2.16 8.02 0.227159
-2.16 8.24 0.225261
-2.16 8.46 0.219602
-2.16 8.68 0.20939
-2.16 8.9 0.194106
-2.16 9.12 0.174035
-2.16 9.34 0.150416
-2.16 9.56 0.124805
-2.16 9.78 0.0983623
-2.16 10 0.0717038

-2.04 -1 -0.536575
-2.04 -0.78 -0.509303
-2.04 -0.56 -0.482855
-2.04 -0.34 -0.457407
-2.04 -0.12 -0.433101
-2.04 0.1 -0.410022
-2.04 0.32 -0.38817
-2.04 0.54 -0.367457
-2.04 0.76 -0.347717
-2.04 0.98 -0.328728
-2.04 1.2 -0.310246
-2.04 1.42 -0.292029
-2.04 1.64 -0.273857
-2.04 1.86 -0.255537
-2.04 2.08 -0.236901
-2.04 2.3 -0.217801
-2.04 2.52 -0.198096
-2.04 2.74 -0.177641
-2.04 2.96 -0.15627
-2.04 3.18 -0.13377
-2.04 3.4 -0.109841
-2.04 3.62 -0.084
-2.04 3.84 -0.0553337
-2.04 4.06 -0.0213247
-2.04 4.28 0.0240144
-2.04 4.5 0.0560656
-2.04 4.72 0.0822654
-2.04 4.94 0.105037
-2.04 5.16 0.125327
-2.04 5.38 0.143641
-2.04 5.6 0.160282
-2.04 5.82 0.175444
-2.04 6.04 0.189242
-2.04 6.26 0.201742
-2.04 6.48 0.212966
-2.04 6.7 0.222894
-2.04 6.92 0.23147
-2.04 7.14 0.238594
-2.04 7.36 0.244114
-2.04 7.58 0.247818
-2.04 7.8 0.249411
-2.04 8.02 0.248498
-2.04 8.24 0.244574
-2.04 8.46 0.237041
-2.04 8.68 0.225326
-2.04 8.9 0.209138
-2.04 9.12 0.188787
-2.04 9.34 0.165226
-2.04 9.56 0.139654
